nTraces,pv_mean,pv_std,load_mean,load_std,sol,time,memory
78,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,51.88,87.51
78,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,51.98,87.35
78,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,53.24,87.3
78,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,51.78,87.29
78,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,51.71,87.35
78,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,51.84,87.56
78,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,364.85,51.83,87.32
78,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,362.06,52.17,87.24
78,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,375.15,51.94,87.32
78,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,415.39,51.9,87.38
78,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,442.05,51.99,87.54
78,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,419.4,52.13,87.3
78,276.153125,283.889522215188,332.0708333333334,175.54242181774435,467.92,51.87,87.35
78,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,419.27,51.87,87.39
78,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,51.67,87.31
78,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,51.77,87.34
78,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,52.2,87.29
78,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,52.65,87.32
78,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,52.01,87.31
78,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,51.69,87.24
78,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,52.69,87.4
78,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,52.44,87.39
78,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,52.3,87.39
78,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,51.91,87.39
78,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,52.49,87.36
79,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,359.57,53.92,87.43
79,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,369.82,52.8,87.37
79,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,362.0,53.37,87.49
79,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,354.11,52.57,87.29
79,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,374.82,52.59,87.33
79,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,399.32,52.48,87.4
79,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,331.33,52.46,87.31
79,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,414.38,52.53,87.46
79,277.45,278.03394576921715,328.87708333333336,168.0694836959595,328.88,52.65,87.46
79,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,359.57,52.47,87.36
79,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,425.44,53.88,87.37
79,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,357.84,53.43,87.39
79,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,363.43,52.28,87.46
79,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,371.79,52.69,87.36
79,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,411.21,52.61,87.33
79,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,440.25,52.97,87.36
79,275.7604166666667,285.176073344451,328.30625,172.74973999769387,416.93,52.53,87.39
79,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,463.0,52.64,87.25
79,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,414.47,52.75,87.36
79,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,425.44,52.51,87.44
79,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,352.43,52.28,87.3
79,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,371.57,52.42,87.37
79,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,344.62,52.87,87.43
79,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,352.51,52.54,87.3
79,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,374.7,52.27,87.38
79,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,394.46,52.42,87.34
79,267.109375,276.2262444831701,318.009375,167.33250398914146,329.77,53.34,87.38
79,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,432.0,52.52,87.48
79,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,300.72,52.59,87.38
79,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,352.43,53.21,87.39
79,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,392.66,52.76,87.47
79,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,341.08,52.52,87.4
79,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,345.31,53.29,87.38
79,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,413.56,52.92,87.38
79,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,398.78,52.84,87.33
79,273.9302083333334,282.16652372010736,327.715625,174.36068598844,421.11,52.51,87.65
79,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,374.27,52.62,87.38
79,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,406.0,53.01,87.38
79,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,396.29,52.6,87.3
79,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,392.66,52.61,87.46
79,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,52.45,87.45
79,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.91,53.06,87.34
79,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.99,52.57,87.43
79,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.76,52.44,87.36
79,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,364.23,52.46,87.38
79,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,52.4,87.37
79,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,52.69,87.39
79,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,52.34,87.3
79,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,52.52,87.36
79,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,52.8,87.36
79,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,52.28,87.41
79,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,52.47,87.37
79,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,53.59,87.47
79,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,53.08,87.36
79,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,52.38,87.46
79,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,52.35,87.42
79,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,53.42,87.39
79,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,53.26,87.41
79,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,52.53,87.35
79,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,52.24,87.45
79,273.975,282.96677734909684,321.0885416666667,172.01928965828202,402.97,52.58,87.46
79,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,342.97,53.2,87.43
79,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,349.11,54.04,87.32
79,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,375.11,53.19,87.31
79,273.809375,280.5631958958196,324.81875,169.09394597413643,401.99,52.49,87.35
79,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,425.61,52.28,87.39
79,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,382.17,52.74,87.49
79,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,410.45,52.46,87.44
79,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,407.77,52.69,87.35
79,273.975,282.96677734909684,321.0885416666667,172.01928965828202,402.97,52.2,87.43
79,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.5,87.39
79,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.91,52.48,87.41
79,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.99,52.66,87.34
79,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.76,52.64,87.41
79,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,364.23,52.57,87.34
79,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,52.74,87.51
79,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,52.74,87.39
79,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,52.36,87.31
79,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,52.38,87.46
79,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.08,87.59
79,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,52.9,87.41
79,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,364.85,52.55,87.37
79,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,362.06,52.93,87.4
79,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,375.15,53.7,87.38
79,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,415.39,52.46,87.28
79,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,442.05,52.27,87.37
79,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,419.4,52.32,87.52
79,276.153125,283.889522215188,332.0708333333334,175.54242181774435,467.92,52.99,87.59
79,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,419.27,52.34,87.36
79,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,52.87,87.39
79,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,52.42,87.45
79,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,52.53,87.4
79,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,52.63,87.36
79,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,52.52,87.32
79,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,52.83,87.43
79,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,52.86,87.39
79,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,52.13,87.29
79,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,52.57,87.36
79,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,52.6,87.38
79,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,52.79,87.46
80,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,359.57,52.86,87.48
80,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,369.82,53.35,87.43
80,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,362.0,53.45,87.57
80,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,354.11,53.09,87.49
80,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,374.82,52.93,87.46
80,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,399.32,53.11,87.5
80,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,331.33,53.47,87.42
80,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,414.38,53.15,87.47
80,277.45,278.03394576921715,328.87708333333336,168.0694836959595,328.88,52.98,87.45
80,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,359.57,52.89,87.41
80,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,425.44,53.06,87.45
80,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,357.84,53.03,87.49
80,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,363.43,52.91,87.43
80,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,371.79,53.02,87.4
80,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,411.21,53.07,87.38
80,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,440.25,52.95,87.38
80,275.7604166666667,285.176073344451,328.30625,172.74973999769387,416.93,53.97,87.74
80,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,463.0,53.34,87.61
80,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,414.47,53.18,87.49
80,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,425.44,53.3,87.5
80,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,352.43,53.37,87.41
80,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,371.57,53.38,87.64
80,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,344.62,53.41,87.46
80,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,352.51,53.39,87.46
80,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,374.7,53.05,87.38
80,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,394.46,53.7,87.52
80,267.109375,276.2262444831701,318.009375,167.33250398914146,329.77,53.24,87.48
80,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,432.0,53.41,87.48
80,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,300.72,52.99,87.39
80,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,352.43,52.98,87.48
80,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,392.66,53.23,87.48
80,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,341.08,53.17,87.44
80,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,345.31,53.32,87.43
80,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,413.56,53.47,87.43
80,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,398.78,53.05,87.44
80,273.9302083333334,282.16652372010736,327.715625,174.36068598844,421.11,52.96,87.45
80,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,374.27,53.77,87.48
80,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,406.0,53.44,87.44
80,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,396.29,53.13,87.45
80,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,392.66,52.91,87.46
80,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,53.57,87.44
80,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.91,52.96,87.41
80,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.99,54.27,87.43
80,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.76,53.09,87.59
80,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,364.23,53.1,87.51
80,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,53.27,87.52
80,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,53.38,87.5
80,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,53.21,87.52
80,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,53.14,87.43
80,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,53.21,87.53
80,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,52.88,87.46
80,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,54.62,87.51
80,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,53.36,87.44
80,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,53.22,87.4
80,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,53.03,87.47
80,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,53.36,87.5
80,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,53.09,87.45
80,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,52.99,87.4
80,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,53.08,87.49
80,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,53.5,87.61
80,273.975,282.96677734909684,321.0885416666667,172.01928965828202,402.97,53.09,87.55
80,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,342.97,53.0,87.47
80,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,349.11,54.43,87.36
80,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,375.11,53.17,87.59
80,273.809375,280.5631958958196,324.81875,169.09394597413643,401.99,52.86,87.41
80,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,425.61,53.11,87.41
80,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,382.17,54.18,87.69
80,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,410.45,53.37,87.61
80,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,407.77,53.33,87.49
80,273.975,282.96677734909684,321.0885416666667,172.01928965828202,402.97,52.93,87.38
80,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.77,87.45
80,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.91,53.66,87.54
80,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.99,53.31,87.43
80,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.76,53.14,87.43
80,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,364.23,54.06,87.41
80,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,53.15,87.79
80,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,53.19,87.51
80,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,52.99,87.39
80,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,53.11,87.45
80,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,53.21,87.4
80,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,53.44,87.5
80,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,364.85,53.9,87.47
80,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,362.06,53.06,87.43
80,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,375.15,53.2,87.45
80,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,415.39,53.15,87.42
80,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,442.05,54.14,87.48
80,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,419.4,53.24,87.45
80,276.153125,283.889522215188,332.0708333333334,175.54242181774435,467.92,52.72,87.48
80,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,419.27,53.57,87.43
80,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,53.29,87.48
80,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,53.02,87.53
80,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,52.96,87.52
80,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,53.36,87.48
80,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,55.15,87.43
80,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,52.85,87.41
80,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,52.97,87.46
80,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,53.27,87.46
80,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,53.32,87.7
80,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,53.09,87.39
80,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,52.91,87.69
81,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,359.57,53.94,87.52
81,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,369.82,54.21,87.51
81,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,362.0,53.65,87.56
81,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,354.11,53.81,87.47
81,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,374.82,54.37,87.52
81,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,399.32,54.04,87.58
81,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,331.33,53.76,87.54
81,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,414.38,54.05,87.51
81,277.45,278.03394576921715,328.87708333333336,168.0694836959595,328.88,53.92,87.51
81,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,359.57,53.6,87.59
81,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,425.44,53.68,87.55
81,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,357.84,53.88,87.57
81,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,363.43,53.77,87.46
81,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,371.79,53.56,87.55
81,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,411.21,53.51,87.42
81,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,440.25,54.04,87.55
81,275.7604166666667,285.176073344451,328.30625,172.74973999769387,416.93,53.62,87.45
81,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,463.0,53.62,87.51
81,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,414.47,53.73,87.73
81,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,425.44,55.23,87.48
81,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,352.43,53.75,87.51
81,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,371.57,53.52,87.48
81,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,344.62,53.59,87.46
81,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,352.51,54.29,87.66
81,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,374.7,53.87,87.66
81,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,394.46,54.68,87.6
81,267.109375,276.2262444831701,318.009375,167.33250398914146,329.77,54.29,87.55
81,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,432.0,55.09,87.57
81,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,300.72,53.62,87.59
81,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,352.43,53.81,87.43
81,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,392.66,56.01,87.5
81,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,341.08,54.09,87.75
81,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,345.31,53.57,87.53
81,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,413.56,53.63,87.5
81,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,398.78,54.68,87.45
81,273.9302083333334,282.16652372010736,327.715625,174.36068598844,421.11,53.8,87.53
81,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,374.27,53.68,87.57
81,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,406.0,53.8,87.5
81,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,396.29,54.02,87.44
81,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,392.66,53.85,87.54
81,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.49,87.51
81,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.91,54.04,87.59
81,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.99,54.89,87.49
81,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.76,53.63,87.53
81,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,364.23,53.85,87.55
81,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,54.37,87.55
81,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,54.45,87.57
81,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,53.65,87.48
81,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,53.89,87.59
81,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.28,87.51
81,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,55.07,87.51
81,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,53.97,87.59
81,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,53.76,87.44
81,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,54.4,87.42
81,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,53.86,87.53
81,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,53.93,87.52
81,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,53.82,87.57
81,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,53.97,87.53
81,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,53.63,87.42
81,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,53.63,87.54
81,273.975,282.96677734909684,321.0885416666667,172.01928965828202,402.97,54.39,87.52
81,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,342.97,53.95,87.69
81,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,349.11,53.54,87.5
81,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,375.11,54.26,87.66
81,273.809375,280.5631958958196,324.81875,169.09394597413643,401.99,54.06,87.49
81,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,425.61,53.79,87.6
81,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,382.17,53.48,87.48
81,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,410.45,53.88,87.51
81,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,407.77,54.22,87.51
81,273.975,282.96677734909684,321.0885416666667,172.01928965828202,402.97,53.97,87.63
81,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.11,87.57
81,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.91,54.12,87.64
81,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.99,55.61,87.56
81,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.76,53.56,87.5
81,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,364.23,53.66,87.5
81,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,55.11,87.55
81,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,53.85,87.54
81,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,53.71,87.58
81,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,53.76,87.45
81,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.14,87.62
81,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,54.19,87.57
81,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,364.85,53.84,87.56
81,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,362.06,53.65,87.5
81,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,375.15,53.91,87.54
81,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,415.39,55.0,87.5
81,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,442.05,54.14,87.54
81,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,419.4,54.08,87.6
